,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
193,5047359258233037,1073154460,24年06月20日 23:30,有人质疑我不懂数学，不应该谈论姜萍的话题。前面发的两篇博文，一篇是谈对知识无功利的热爱，涉及教育问题，一篇是谈在没有信服力的证据时就传播怀疑某人考试作弊的言论涉嫌诽谤，涉及法律问题。我是在谈数学么？认真看完别人的文字再留言评论，这是社会交往中基本的礼仪。--清华大学刑法教授.劳东燕,来自广东,5047483959083837,0,0,有人质疑我不懂数学，不应该谈论姜萍的话题。前面发的两篇博文，一篇是谈对知识无功利的热爱，涉及教育问题，一篇是谈在没有信服力的证据时就传播怀疑某人考试作弊的言论涉嫌诽谤，涉及法律问题。我是在谈数学么？认真看完别人的文字再留言评论，这是社会交往中基本的礼仪。--清华大学刑法教授.劳东燕,5680979896,糊涂的懂永,https://weibo.com/u/5680979896,让更多的人了解真相！,广东,m,11,45,6,2,0,21,23,
194,5047359258233037,1073154460,24年06月20日 23:24,你烦不烦啊？你想表达什么？反正我举报你,来自江苏,5047482418990423,0,0,你烦不烦啊？你想表达什么？反正我举报你,2026864532,The__new,https://weibo.com/u/2026864532,时常小迷糊,江苏 南京,f,204,423,152,3,5,60,68,
195,5047359258233037,1073154460,24年06月20日 23:24,天才也是符合科学规律的，不会是神学。,来自江苏,5047482386485280,0,0,天才也是符合科学规律的，不会是神学。,1668922064,担风袖月19,https://weibo.com/u/1668922064,见善，修然必以自存也；见不善，愀然必以自省也。,江苏 南京,f,575,443,1999,"4,469",224,"13,385","18,078",
196,5047359258233037,1073154460,24年06月20日 22:26,"你以为天下的人都像你一样的恶意的想要流量吗？<img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" />",来自山东,5047467995564315,0,0,你以为天下的人都像你一样的恶意的想要流量吗？[怒],2139137813,含月隐隐,https://weibo.com/u/2139137813,风亦动，人自动。静如处子，但动未必如兔! 薇你而来。,山东 淄博,f,1028,524,9542,"3,243","2,719","14,042","20,004",
197,5047359258233037,1073154460,24年06月20日 21:50,"哇你数学好厉害啊，一定是数学天才吧<img alt=""[努力]"" title=""[努力]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7c/2022_Keepgoing_org.png"" />",来自山东,5047458918829850,0,1,哇你数学好厉害啊，一定是数学天才吧[努力],7778890971,蝻的别来找事please,https://weibo.com/u/7778890971,白黑赛高 嘿嘿是北南老师和不问三九老师的超级无敌忠实粉丝,其他,f,5,217,33,81,2,632,715,
198,5047359258233037,1073154460,24年06月20日 21:49,不好说，但是天下没有不透风的墙,来自重庆,5047458535052214,0,0,不好说，但是天下没有不透风的墙,5260738183,少爷哒哒哒,https://weibo.com/u/5260738183,,重庆 渝中区,f,69,1335,1769,61,6,909,976,
199,5047359258233037,1073154460,24年06月20日 21:21,"如果姜萍真是天才，中专那种普通水平的，怎么蹭得上，倒是王润秋的师父，也就是姜萍的师爷卢殿臣开了微博蹭了他的徒子徒孙<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />，蹭完后就是宣传我们江苏大学数学系如何不错云云<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />",来自北京,5047451457163676,0,0,如果姜萍真是天才，中专那种普通水平的，怎么蹭得上，倒是王润秋的师父，也就是姜萍的师爷卢殿臣开了微博蹭了他的徒子徒孙[笑cry]，蹭完后就是宣传我们江苏大学数学系如何不错云云[融化],7897264688,春天的绿鼠,https://weibo.com/u/7897264688,,北京,m,28,770,21,16,5,3,24,
200,5047359258233037,1073154460,24年06月20日 19:39,"你真的上过大学吗？哪个大学生不开口说高数高数的？<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自上海,5047425886588541,0,0,你真的上过大学吗？哪个大学生不开口说高数高数的？[允悲],7785047030,给我一架飞机_,https://weibo.com/u/7785047030,,上海,f,27,278,254,82,144,813,"1,039",
201,5047359258233037,1073154460,24年06月20日 19:34,"跟你有关系吗<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />",来自江西,5047424717950212,0,0,跟你有关系吗[挖鼻],6109537879,樱桃下的野狐狸,https://weibo.com/u/6109537879,简单，舒适,安徽 安庆,f,66,688,115,10,1,24,35,
202,5047359258233037,1073154460,24年06月20日 19:05,明确地封口了,来自澳大利亚,5047417349607656,0,0,明确地封口了,7920608957,花看半开酒微醺s,https://weibo.com/u/7920608957,我关注的未必都是我赞同的，有些只是我认识社会真相的样本,海外,m,4,59,162,24,7,72,103,
203,5047359258233037,1073154460,24年06月20日 17:08,我也不信,来自广西,5047387847132877,0,0,我也不信,3193920000,墨嘘友,https://weibo.com/u/3193920000,我是如此，如此，如此忧伤,其他,m,17,52,836,36,25,27,88,
204,5047359258233037,1073154460,24年06月20日 16:05,"是的<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自北京,5047372038014919,0,0,是的[doge],6619764485,花季99001,https://weibo.com/u/6619764485,,其他,m,1,83,12,4,0,4,8,
205,5047359258233037,1073154460,24年06月20日 18:44,看来大学不要开高等数学了，人家不承认。,来自浙江,5047412142114824,0,9,看来大学不要开高等数学了，人家不承认。,6229487908,share天下大同,https://weibo.com/u/6229487908,,浙江,m,18,37,32,6,0,24,30,
206,5047359258233037,1073154460,24年06月22日 10:36,她作弊考个第12的目的是什么？为了入职阿里巴巴？没看出来啊,来自北京,5048013957369501,1,0,她作弊考个第12的目的是什么？为了入职阿里巴巴？没看出来啊,1011474317,付疆,https://weibo.com/u/1011474317,正在努力的不得法的工作中,北京 宣武区,m,365,1892,249,103,68,48,219,
207,5047359258233037,1073154460,24年06月20日 23:34,用词典查数学单词倒不是什么特别的事，问题是她用的是普通的小词典，里面一般都是日常的英文词汇，根本不会有数学题涉及到的数学专业名词，要查词典也是查专业词典吧。,来自安徽,5047485093642639,0,4,用词典查数学单词倒不是什么特别的事，问题是她用的是普通的小词典，里面一般都是日常的英文词汇，根本不会有数学题涉及到的数学专业名词，要查词典也是查专业词典吧。,7821297263,叮叮猹,https://weibo.com/u/7821297263,,其他,f,0,14,7,0,0,33,33,
208,5047359258233037,1073154460,24年06月21日 18:05,"可是高等数学和线代、概率论是三门课啊？怎么会存在线代、概率论是高数的具体内容呢<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自江苏,5047764599703847,0,4,可是高等数学和线代、概率论是三门课啊？怎么会存在线代、概率论是高数的具体内容呢[允悲],5845814037,雨叶84713,https://weibo.com/u/5845814037,,其他,m,0,49,31,0,0,0,0,
209,5047359258233037,1073154460,24年06月21日 11:59,"天才小学中学不一定考满分，但基本不会及格线边缘（尤其是在中国目前的教育模式下），而且必定有一些传闻，比如大家都不会的题目她跟玩似的解出来了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自安徽,5047672629366331,0,3,天才小学中学不一定考满分，但基本不会及格线边缘（尤其是在中国目前的教育模式下），而且必定有一些传闻，比如大家都不会的题目她跟玩似的解出来了[允悲],5785026960,妄言妄言不行,https://weibo.com/u/5785026960,,江苏 盐城,f,1,116,93,0,0,7,7,
210,5047359258233037,1073154460,24年06月22日 09:16,中专不一样，同班同学谁也不认识谁,来自湖北,5047993999298338,0,1,中专不一样，同班同学谁也不认识谁,7821157374,上不上班Kevin97,https://weibo.com/u/7821157374,,其他,m,0,17,12,3,0,14,17,
211,5047359258233037,1073154460,24年06月20日 16:15,不能质疑，一质疑就得女拳出击了,来自江苏,5047374445021329,0,5,不能质疑，一质疑就得女拳出击了,1430256145,一跟大辣条,https://weibo.com/u/1430256145,,江苏 无锡,m,102,707,83,15,21,1,37,
212,5047359258233037,1073154460,24年06月22日 13:28,"这尼玛有道词典啥查不到<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />，就盯着那词典了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />，人还有个老师，是摆设么<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />！等几天决赛完了，是等不到了？",来自江苏,5048057337218869,0,0,这尼玛有道词典啥查不到[允悲]，就盯着那词典了[允悲]，人还有个老师，是摆设么[允悲]！等几天决赛完了，是等不到了？,7440161020,以不讲武德服人,https://weibo.com/u/7440161020,,江苏 宿迁,m,4,7,47,11,0,20,31,
213,5047359258233037,1073154460,24年06月22日 12:15,我相信姜萍，你何尝不是第三种力量？你想证明什么？你目光如炬吗？,来自广东,5048038894342625,0,0,我相信姜萍，你何尝不是第三种力量？你想证明什么？你目光如炬吗？,6212757167,金银满屋幸福安康,https://weibo.com/u/6212757167,,广东,m,3,18,0,0,0,0,0,
214,5047359258233037,1073154460,24年06月22日 11:56,不是分享解说电影的吗？怎么说起这个了？哦！原来是流量狗！有亲妈找不到亲爹狗！,来自广西,5048034091860398,0,0,不是分享解说电影的吗？怎么说起这个了？哦！原来是流量狗！有亲妈找不到亲爹狗！,7198766533,ID不知道怎么起,https://weibo.com/u/7198766533,一条怀揣梦想的咸鱼,广西,m,34,90,105,7,4,66,77,
215,5047359258233037,1073154460,24年06月22日 11:43,特么要是我是姜萍同学 你们采访我骂死你们,来自北京,5048030795662596,0,0,特么要是我是姜萍同学 你们采访我骂死你们,7885084217,该安静的走开还是留下,https://weibo.com/u/7885084217,,贵州 贵阳,f,1,8,13,9,0,3,12,
216,5047359258233037,1073154460,24年06月22日 09:27,法律讲证据的，捉奸捉双，捉贼捉脏。现在没有证据表明姜萍作弊了，所有的全是推断。,来自宁夏,5047996750235345,0,0,法律讲证据的，捉奸捉双，捉贼捉脏。现在没有证据表明姜萍作弊了，所有的全是推断。,6572442122,洛晓晓师太,https://weibo.com/u/6572442122,,北京,f,2,13,4,1,0,33,34,
217,5047359258233037,1073154460,24年06月22日 08:14,看到别人优秀，就不能善意的祝福一下吗，非得制造矛盾？,来自北京,5047978251256343,0,0,看到别人优秀，就不能善意的祝福一下吗，非得制造矛盾？,5532431997,桐桐和敏敏,https://weibo.com/u/5532431997,,北京,f,4,115,719,0,0,10,10,
218,5047359258233037,1073154460,24年06月22日 07:00,"男疾 男户<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自福建,5047959737862473,0,0,男疾 男户[允悲],7668994375,逃亡土豆猫,https://weibo.com/u/7668994375,₍˄·͈༝·͈˄*₎◞ ̑̑,福建,f,53,569,526,155,5,304,464,
219,5047359258233037,1073154460,24年06月21日 20:26,"感觉捧姜萍的人给胖猫点过外卖<img alt=""[饞嘴]"" title=""[饞嘴]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fa/2018new_chanzui_org.png"" />",来自江西,5047800184444958,0,0,感觉捧姜萍的人给胖猫点过外卖[饞嘴],7682867504,六亿年又一夜,https://weibo.com/u/7682867504,你在注视着我吗？,其他,m,0,3,5,0,0,0,0,
220,5047359258233037,1073154460,24年06月21日 14:03,大概率这种同学也接触不到这些东西 要不我也不出面 证明人家是不得已上中专？而我 是不得不上吗？哈哈哈哈哈,来自重庆,5047703792780514,0,0,大概率这种同学也接触不到这些东西 要不我也不出面 证明人家是不得已上中专？而我 是不得不上吗？哈哈哈哈哈,7837472174,嗨就是个废物,https://weibo.com/u/7837472174,,其他,m,4,22,0,0,0,0,0,
221,5047359258233037,1073154460,24年06月21日 13:28,"你会相信一个蠢了二十多年的人某天突然成了天才 你信吗<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",来自新疆,5047694786036667,0,0,你会相信一个蠢了二十多年的人某天突然成了天才 你信吗[微笑],7916783274,用户7916783274,https://weibo.com/u/7916783274,,其他,f,1,118,867,30,0,8,38,
222,5047359258233037,1073154460,24年06月21日 11:29,那你去质疑这个考试有问题呗，能作弊,来自辽宁,5047665044488861,0,0,那你去质疑这个考试有问题呗，能作弊,6345395841,想看的演唱会都可以抢到票,https://weibo.com/u/6345395841,,辽宁,m,106,84,91,18,1,54,73,
223,5047359258233037,1073154460,24年06月21日 11:09,新华日报：对数学学科拥有强烈兴趣的中专学生姜萍，只要具备了高考报考资格，同样可以报名“强基计划”。如果报名材料通过“强基计划”资格审核，一样可以参加“强基计划”的测试。想要通过“强基计划”考入心仪高校的数学专业，姜萍仍然需要参加普通高考，且高考成绩须达到江苏省特殊类型招生控制线,来自上海,5047659949985612,0,0,新华日报：对数学学科拥有强烈兴趣的中专学生姜萍，只要具备了高考报考资格，同样可以报名“强基计划”。如果报名材料通过“强基计划”资格审核，一样可以参加“强基计划”的测试。想要通过“强基计划”考入心仪高校的数学专业，姜萍仍然需要参加普通高考，且高考成绩须达到江苏省特殊类型招生控制线,5070643889,用户pie9pf9j61,https://weibo.com/u/5070643889,,其他,m,16,255,1,0,0,0,0,
224,5047359258233037,1073154460,24年06月21日 11:08,新华日报记者与江苏教育主管部门确认后了解到，姜萍的未来并非只有职教高考一条路，通过普通高考、强基计划等途径，姜萍同样拥有公平公正公开的竞争机会。江苏教育主管部门相关负责人说，姜萍同样有报名参加普通高考的机会。等到姜萍到中专三年级，完全可以和普通高中的应届毕业生一样报名参加普通高考,来自上海,5047659742627453,0,0,新华日报记者与江苏教育主管部门确认后了解到，姜萍的未来并非只有职教高考一条路，通过普通高考、强基计划等途径，姜萍同样拥有公平公正公开的竞争机会。江苏教育主管部门相关负责人说，姜萍同样有报名参加普通高考的机会。等到姜萍到中专三年级，完全可以和普通高中的应届毕业生一样报名参加普通高考,5070643889,用户pie9pf9j61,https://weibo.com/u/5070643889,,其他,m,16,255,1,0,0,0,0,
225,5047359258233037,1073154460,24年06月21日 09:34,毕竟是假的，数学这玩意，真就是真，假就是假，最容易证伪的,来自江苏,5047636006273622,0,0,毕竟是假的，数学这玩意，真就是真，假就是假，最容易证伪的,7825642249,你别说话我烦i_,https://weibo.com/u/7825642249,,其他,m,0,5,0,0,0,0,0,
226,5047359258233037,1073154460,24年06月21日 07:50,臆断出人才。呵呵。牛。,来自上海,5047609737872676,0,2,臆断出人才。呵呵。牛。,1264728057,老奋轻,https://weibo.com/u/1264728057,商业与智慧的追随者 光荣在于平淡 艰巨在于漫长,上海 嘉定区,m,524,1194,4912,"1,004",556,"2,649","4,209",
227,5047359258233037,1073154460,24年06月20日 21:10,"她还要准备决赛啊…网友铺天盖地的质疑就算了，身边的人也来搅浑水，不是乱上加乱了吗<img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" /><img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" />事情闹得这么大校方也会管吧<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自四川,5047448861671741,0,0,她还要准备决赛啊…网友铺天盖地的质疑就算了，身边的人也来搅浑水，不是乱上加乱了吗[黑线][黑线]事情闹得这么大校方也会管吧[允悲],7821386887,野一一猫,https://weibo.com/u/7821386887,,四川,m,1,11,0,0,0,0,0,
228,5047359258233037,1073154460,24年06月20日 20:06,你不知道学校不准外人采访吗，一旦暴露学生信息，那个学生就是戳破谎言的最大凶手,来自广东,5047432675591684,0,0,你不知道学校不准外人采访吗，一旦暴露学生信息，那个学生就是戳破谎言的最大凶手,7488692042,用户7488692042,https://weibo.com/u/7488692042,,广东 东莞,m,3,272,21,1,0,7,8,
229,5047359258233037,1073154460,24年06月21日 07:27,"<a href=/n/睡去吧你- usercard=""name=@睡去吧你-"">@睡去吧你-</a>  蝻的破防直说<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自辽宁,5047603953404280,2,0,@睡去吧你-  蝻的破防直说[允悲],7814126479,Cosette_圈,https://weibo.com/u/7814126479,看我主页查粉籍的默认你破防了🤣                                ❌魁拔优惠批 来烦老子你家cp假货一个,其他,f,33,570,59,71,13,233,317,
230,5047359258233037,1073154460,24年06月21日 01:13,同样的，我也感到很怀疑，如果她是一眼假的，她的中专同学为什么没有跳出来爆料攻击她的，学校能按住学生，还能摁住网络？回家拿什么亲戚朋友手机账号一发学校还能管得到？再说学校为什么要替她隐瞒，她是不是天才学校也是个中专学校,来自广东,5047510027207392,3,0,同样的，我也感到很怀疑，如果她是一眼假的，她的中专同学为什么没有跳出来爆料攻击她的，学校能按住学生，还能摁住网络？回家拿什么亲戚朋友手机账号一发学校还能管得到？再说学校为什么要替她隐瞒，她是不是天才学校也是个中专学校,7835810691,Fan-tastic-ZMM-D,https://weibo.com/u/7835810691,繁星点点，照亮了来时的路~,广东,m,180,105,633,"1,381",677,"4,569","6,627",
231,5047359258233037,1073154460,24年06月22日 19:42,看最后结果,来自江西,5048151371153756,0,0,看最后结果,3255894135,隐恨3255894135_531,https://weibo.com/u/3255894135,,其他,m,4,18,3,0,0,0,0,
232,5047359258233037,1073154460,24年06月22日 08:54,你无聊不，看你吃太饱了，闲的，不诋毁人家你活不下去吗,来自江苏,5047988307626352,0,0,你无聊不，看你吃太饱了，闲的，不诋毁人家你活不下去吗,6880621173,莫龄斐_,https://weibo.com/u/6880621173,,其他,f,10,241,104,33,0,38,71,
233,5047359258233037,1073154460,24年06月21日 23:02,"回复<a href=/n/莫邪20234 usercard=""name=@莫邪20234"">@莫邪20234</a>:懂了，你父母没有努力赚钱，你也没有勤工俭学。然后你突然就有钱买鞋子了。对吧？",来自江苏,5047839333815036,0,0,回复@莫邪20234:懂了，你父母没有努力赚钱，你也没有勤工俭学。然后你突然就有钱买鞋子了。对吧？,7913832088,cmmht1998,https://weibo.com/u/7913832088,,江苏 无锡,f,0,2,58,14,7,15,36,
234,5047359258233037,1073154460,24年06月21日 11:12,"回复<a href=/n/马腾qxy usercard=""name=@马腾qxy"">@马腾qxy</a>:不影响他指点姜萍。。我考考你。。",来自广东,5047660738250618,0,0,回复@马腾qxy:不影响他指点姜萍。。我考考你。。,3213822954,ripa750_91496,https://weibo.com/u/3213822954,,广东 湛江,f,99,225,396,2,1,12,15,
235,5047359258233037,1073154460,24年06月21日 01:15,真正的数学大神没有空在网络上疯狂质疑，不是天才她自然落于尘埃。跳出来咋呼质疑的都是曾经我参加竞赛，那是我人生的高光。到如今在数学界照样啥也不是的,来自广东,5047510466823697,0,0,真正的数学大神没有空在网络上疯狂质疑，不是天才她自然落于尘埃。跳出来咋呼质疑的都是曾经我参加竞赛，那是我人生的高光。到如今在数学界照样啥也不是的,7835810691,Fan-tastic-ZMM-D,https://weibo.com/u/7835810691,繁星点点，照亮了来时的路~,广东,m,180,105,633,"1,381",677,"4,569","6,627",
236,5047359258233037,1073154460,24年06月20日 22:52,别质疑了  阿里和她老师就是幕后操作者  高考中考是闭卷有监考没法操作  但是阿里的赛事随便操作都可以,来自云南,5047474521112839,0,0,别质疑了  阿里和她老师就是幕后操作者  高考中考是闭卷有监考没法操作  但是阿里的赛事随便操作都可以,7753717040,太一生水668,https://weibo.com/u/7753717040,,其他,m,75,1891,5365,20,105,166,291,
237,5047359258233037,1073154460,24年06月20日 21:06,这么网暴人家，谁还敢说话。谁告诉你姜萍，只用这一个小词典的，谁又告诉你姜萍是用计算机用的那么熟的； 你有什么证据说她竞赛不是是她偶然在网上看到的？,来自河北,5047447736811918,0,0,这么网暴人家，谁还敢说话。谁告诉你姜萍，只用这一个小词典的，谁又告诉你姜萍是用计算机用的那么熟的； 你有什么证据说她竞赛不是是她偶然在网上看到的？,7300450256,firemanwzh,https://weibo.com/u/7300450256,,河北,m,1,373,13,0,0,0,0,
238,5047359258233037,1073154460,24年06月20日 20:22,少说人家吧，备考呢,来自天津,5047436633966090,0,0,少说人家吧，备考呢,7483216449,用户7483216449,https://weibo.com/u/7483216449,,其他,m,0,146,22,2,0,41,43,
239,5047359258233037,1073154460,24年06月20日 17:42,"有道理<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自黑龙江,5047396524360474,0,0,有道理[赞],6698689384,用户6698689384,https://weibo.com/u/6698689384,,黑龙江 哈尔滨,f,0,72,17,4,0,25,29,
240,5047359258233037,1073154460,24年06月20日 15:23,看决赛完之后吧,来自江苏,5047361473086211,0,0,看决赛完之后吧,6092359123,用户6092359123,https://weibo.com/u/6092359123,,江苏,m,3,99,237,1,0,20,21,
241,5047359258233037,1073154460,24年06月22日 14:34,"有病<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自广东,5048073833677565,0,0,有病[允悲],7698092236,橘子吃星星,https://weibo.com/u/7698092236,,其他,m,0,86,77,1,0,14,15,
242,5047359258233037,1073154460,24年06月22日 12:56,质疑她会让你觉得你没那么笨嘛？,来自重庆,5048049329769543,0,0,质疑她会让你觉得你没那么笨嘛？,6531920113,因为你好看才和你做朋友的,https://weibo.com/u/6531920113,,重庆 万州区,f,262,335,888,399,22,226,647,
243,5047359258233037,1073154460,24年06月22日 12:03,"男的就是酸<img alt=""[比耶]"" title=""[比耶]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/dc/2023_yeahyeah_org.png"" />",来自江西,5048035932897314,0,0,男的就是酸[比耶],7849699747,Oooernon,https://weibo.com/u/7849699747,小嘴巴闭起来,其他,f,44,83,108,183,2,147,332,
244,5047359258233037,1073154460,24年06月22日 11:56,"你大概是眼盲耳聋了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自北京,5048034226603609,0,1,你大概是眼盲耳聋了[允悲],1133949211,大条主义者,https://weibo.com/u/1133949211,,北京,f,511,250,2295,"2,224",240,685,"3,149",
245,5047359258233037,1073154460,24年06月22日 11:30,"<a href=/n/-仙女教母凌栖酱- usercard=""name=@-仙女教母凌栖酱-"">@-仙女教母凌栖酱-</a> 都男的了",来自甘肃,5048027611924208,1,0,@-仙女教母凌栖酱- 都男的了,7718159688,屋寂雨礼,https://weibo.com/u/7718159688,我一直爱雨天，那是我灵魂另一半的血液,其他,f,90,458,339,"1,111",1,"1,143","2,255",
246,5047359258233037,1073154460,24年06月22日 11:21,脑残,来自广东,5048025292735077,0,0,脑残,2481363772,N年後de硪門,https://weibo.com/u/2481363772,"Love a person is to pull up the phone, I don't know what to say, just want to hear the familiar voice",广东 广州,m,115,206,507,27,11,20,58,
247,5047359258233037,1073154460,24年06月22日 11:17,"侮辱你智商<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自上海,5048024394370327,0,0,侮辱你智商[允悲][允悲],7768117239,verawong02,https://weibo.com/u/7768117239,,北京,m,1,80,41,5,0,1,6,
248,5047359258233037,1073154460,24年06月22日 11:03,关你屁事,来自宁夏,5048020888194444,0,0,关你屁事,5281650747,卿似梦way,https://weibo.com/u/5281650747,,浙江,m,23,1770,4,0,0,29,29,
249,5047359258233037,1073154460,24年06月22日 10:29,你不出来蹭热度是会死？,来自云南,5048012365890995,0,0,你不出来蹭热度是会死？,1800401377,甸帅就是刘百万,https://weibo.com/u/1800401377,拍照要记住插袋,云南 昆明,m,1395,739,6952,"8,412","4,588",472,"13,472",
250,5047359258233037,1073154460,24年06月22日 10:28,有病,来自黑龙江,5048012055250209,0,0,有病,5670867251,噩夢碩,https://weibo.com/u/5670867251,𝖥𝖺𝗄𝖾 𝗂𝗍 𝗍𝗂𝗅𝗅 𝗒𝗈𝗎 𝗆𝖺𝗄𝖾 𝗂𝗍,新疆 乌鲁木齐,f,145,268,1049,535,8,325,868,
251,5047359258233037,1073154460,24年06月22日 10:16,你在狗叫什么？,来自陕西,5048008930233965,0,0,你在狗叫什么？,5049977397,人生如戏6686_,https://weibo.com/u/5049977397,.,陕西 榆林,m,150,68,24,3,0,7,10,
252,5047359258233037,1073154460,24年06月22日 10:07,"热点诡异不都是你们这些不做人的营销号搞得吗？<img alt=""[二哈]"" title=""[二哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/22/2018new_erha_org.png"" />",来自广东,5048006711446936,0,1,热点诡异不都是你们这些不做人的营销号搞得吗？[二哈],6023543887,试图猜别人的人是傻呗啊啊啊啊,https://weibo.com/u/6023543887,无热爱,其他,f,28,146,183,71,2,32,105,
253,5047359258233037,1073154460,24年06月22日 10:06,其他不评，我大学学过代数微积分等等，都是开卷考试，每次还是有很多人没有过，数学这些，但凡上到大学，就是给你抄都未必会,来自广东,5048006414176726,0,0,其他不评，我大学学过代数微积分等等，都是开卷考试，每次还是有很多人没有过，数学这些，但凡上到大学，就是给你抄都未必会,1714103660,小猫猫05010501,https://weibo.com/u/1714103660,不互关，别乱加,广东 深圳,f,141,357,1160,9,204,70,283,
254,5047359258233037,1073154460,24年06月22日 09:59,"还有个初中男生也在初赛名单里<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />他的评论区底下怎么就没有质疑的，反而都是“一看面相就知道很厉害”“小伙子好样的”<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />就逮着人小姑娘没权没势好欺负骂呗<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自甘肃,5048004719940032,0,0,还有个初中男生也在初赛名单里[允悲]他的评论区底下怎么就没有质疑的，反而都是“一看面相就知道很厉害”“小伙子好样的”[允悲]就逮着人小姑娘没权没势好欺负骂呗[允悲],7903206682,辞寒寒寒,https://weibo.com/u/7903206682,🌺,甘肃 兰州,f,7,36,15,26,0,191,217,
255,5047359258233037,1073154460,24年06月22日 09:48,靠姜萍蹭热度还要靠意淫贬低人,来自重庆,5048001868071369,0,0,靠姜萍蹭热度还要靠意淫贬低人,7912793530,用户7912793530,https://weibo.com/u/7912793530,,重庆,f,0,91,4,7,0,8,15,
